"","GSM3151945","GSM3151946","GSM3151947","GSM3151948","GSM3151949","GSM3151950","GSM3151951","GSM3151952","GSM3151953","GSM3151954","GSM3151955","GSM3151956","GSM3151957","GSM3151958","GSM3151959","GSM3151960","GSM3151961","GSM3151962","GSM3151963","GSM3151964","GSM3151965","GSM3151966","GSM3151967","GSM3151968","GSM3151969","GSM3151970","GSM3151971","GSM3151972"
"hsa-miR-3171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3173-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"hsa-miR-3173-5p",0,0,0,0,0,1,2.32192809488736,1,1.58496250072116,0,0,0,0,0,0,1,0,0,1.58496250072116,3.16992500144231,1.58496250072116,1,1,1,0,1,0,0
"hsa-miR-3174",0,0,0,0,4.4594316186373,5.04439411935845,4.32192809488736,3.58496250072116,4.24792751344359,3,0,0,0,0,0,0,0,0,3.8073549220576,3.70043971814109,5,2.32192809488736,3.32192809488736,3.8073549220576,0,0,0,0
"hsa-miR-3175",0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1,0,1.58496250072116,1,1.58496250072116,0,0,0,0
"hsa-miR-3176",0,0,0,1,2.32192809488736,3.32192809488736,3.16992500144231,1.58496250072116,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,2.58496250072116,2.8073549220576,1.58496250072116,0,1,2.8073549220576,0,1,0,0
"hsa-miR-3177-3p",0,0,0,0,5.28540221886225,6.06608919045777,6.06608919045777,4.24792751344359,4.8073549220576,4.64385618977472,0,0,0,0,0,1,0,0,4.70043971814109,5.35755200461808,5.55458885167764,4.95419631038687,4.08746284125034,5.28540221886225,0,0,0,0
"hsa-miR-3177-5p",0,0,0,0,0,2,1.58496250072116,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1,0,0,1.58496250072116,0,0,0,0
"hsa-miR-3178",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3179-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3179-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3179-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3179-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3180-1",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-1-3p",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.32192809488736,0,0,0,0,0
"hsa-miR-3180-2",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-2-3p",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.32192809488736,0,0,0,0,0
"hsa-miR-3180-3",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-3-3p",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-3-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.32192809488736,0,0,0,0,0
"hsa-miR-3180-4",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-4-3p",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-5",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3180-5-3p",0,0,0,0,1,1,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,0,1,0,0,0,0
"hsa-miR-3181",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3182",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3183",0,0,0,0,1.58496250072116,2.58496250072116,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"hsa-miR-3184-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3184-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3186-3p",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,0,0,1,0,0,0,0,0
"hsa-miR-3186-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3187-3p",0,0,0,0,2.32192809488736,2.32192809488736,1,2.32192809488736,1.58496250072116,0,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,1,2,1.58496250072116,1,0,0,0,0
"hsa-miR-3187-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-3188",0,0,0,0,1.58496250072116,2,2,1,1.58496250072116,1,0,0,0,0,0,0,0,0,3.32192809488736,0,1.58496250072116,0,1.58496250072116,1,0,0,0,0
"hsa-miR-3189-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3189-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3190-3p",0,0,0,0,3,3.4594316186373,2.8073549220576,1.58496250072116,3,1.58496250072116,0,0,0,0,0,0,0,0,3.16992500144231,2.8073549220576,2.32192809488736,1.58496250072116,0,2.8073549220576,0,0,0,0
"hsa-miR-3190-5p",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"hsa-miR-3191-3p",0,0,0,0,2.58496250072116,2.58496250072116,2.58496250072116,1,1,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,2.8073549220576,3,1.58496250072116,1.58496250072116,1.58496250072116,0,0,0,0
"hsa-miR-3191-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-3192-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3192-5p",0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-3193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3194-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-3194-5p",0,0,0,0,1.58496250072116,2,0,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,0,2.8073549220576,2.8073549220576,0,2,2.58496250072116,0,0,0,0
"hsa-miR-3195",0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-3196",0,0,0,0,2.58496250072116,3.16992500144231,3.90689059560852,2.32192809488736,2.58496250072116,3,0,0,0,0,0,1.58496250072116,0,1,3.16992500144231,3,2.8073549220576,3.4594316186373,1,3.70043971814109,0,0,0,0
"hsa-miR-3197",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3198-1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3198-2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3199-1",0,0,0,0,1.58496250072116,1,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3199-2",0,0,0,0,1.58496250072116,1,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-3p",0,0,0,0,3.32192809488736,3.8073549220576,4.08746284125034,3.58496250072116,3.16992500144231,1.58496250072116,0,0,0,0,0,0,0,0,2.58496250072116,3.16992500144231,3.58496250072116,2.32192809488736,1.58496250072116,3.4594316186373,0,0,0,0
"hsa-miR-32-5p",1,0,0,0,6.4262647547021,6.16992500144231,6.5077946401987,6.12928301694497,6.58496250072116,4.75488750216347,0,0,0,0,0,2.8073549220576,0,2.8073549220576,6.44294349584873,6.04439411935845,6.83289001416474,5.7279204545632,5.70043971814109,5.97727992349992,0,0,0,0
"hsa-miR-3200-3p",0,0,0,0,1.58496250072116,2.8073549220576,1.58496250072116,1,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,2.58496250072116,1.58496250072116,0,2.58496250072116,0,0,0,0
"hsa-miR-3200-5p",0,0,0,0,1,0,2,0,1,1.58496250072116,0,0,0,0,0,0,0,0,2.32192809488736,1,2,1,1,2.32192809488736,0,0,0,0
"hsa-miR-3201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3202-1",0,0,0,0,2.32192809488736,0,0,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2.32192809488736,0,0,0,0,0,0,0
"hsa-miR-3202-2",0,0,0,0,2.32192809488736,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2.32192809488736,0,0,0,0,0,0,0
"hsa-miR-320a",3.70043971814109,4.32192809488736,3,5.08746284125034,14.7206717868256,15.1373914492476,14.8798225302995,13.9049168114081,14.7369832050822,13.4426843678658,6.61470984411521,3.16992500144231,2.32192809488736,3.58496250072116,3.4594316186373,5.64385618977472,3.70043971814109,6.04439411935845,13.7460943837055,14.7314781430272,14.3222802723677,13.8714240024431,12.9018096843236,13.9836171346612,3.70043971814109,5.4262647547021,2.8073549220576,4
"hsa-miR-320b-1",1.58496250072116,2.8073549220576,3,3,13.8286323749771,14.2096818148719,13.926573979632,13.0483165741585,13.90989308377,12.6706562491184,3.58496250072116,3.16992500144231,1.58496250072116,2.8073549220576,2.58496250072116,3.70043971814109,3.4594316186373,4.58496250072116,12.8295245490783,13.8100694959171,13.3434633436679,13.094242668809,12.0654161346765,13.0389189892923,3,3.4594316186373,2.8073549220576,3.8073549220576
"hsa-miR-320b-2",1.58496250072116,2.8073549220576,3,3,13.896521622225,14.2787398265501,13.9892170793144,13.1078709142796,13.9616305625788,12.729620743553,3.4594316186373,3.16992500144231,1.58496250072116,2.8073549220576,2.58496250072116,3.70043971814109,3.4594316186373,4.58496250072116,12.88168755887,13.8831205574061,13.4253470514328,13.1349075661388,12.1254134704833,13.1197517122014,3,3.4594316186373,2.8073549220576,3.8073549220576
"hsa-miR-320c-1",0,1.58496250072116,0,0,10.2082343583398,10.5206186805563,10.616548843779,9.19721669311005,9.84392105128904,9.2336196767597,0,0,0,0,1,2,0,0,9.08746284125034,10.3542493819452,9.71252700043982,9.21674585819531,8.33539035469392,9.77807712953536,0,2.32192809488736,0,0
"hsa-miR-320c-2",0,1,0,0,10.1357092861044,10.4367115421372,10.5507467853832,9.08214904135387,9.79766152585376,9.16992500144231,0,0,0,0,1,2,0,0,8.98299357469431,10.283088353024,9.60917873814198,9.13442632022093,8.2667865406949,9.71424551766612,0,1.58496250072116,0,0
"hsa-miR-320d-1",0,1,0,0,4.52356195605701,4.90689059560852,5.12928301694497,3.58496250072116,4.32192809488736,3.16992500144231,0,0,0,0,1,1.58496250072116,0,0,4.39231742277876,4,4.08746284125034,3.8073549220576,2.58496250072116,4,0,0,0,0
"hsa-miR-320d-2",0,1,0,0,4.52356195605701,4.90689059560852,5.12928301694497,3.58496250072116,4.32192809488736,3.16992500144231,0,0,0,0,1,1.58496250072116,0,0,4.39231742277876,4,4.08746284125034,3.8073549220576,2.58496250072116,4,0,0,0,0
"hsa-miR-320e",0,0,0,0,5.04439411935845,5.70043971814109,5.88264304936184,4.16992500144231,4.90689059560852,3.32192809488736,0,0,0,0,0,0,0,0,4.75488750216347,5.32192809488736,4.8073549220576,4.52356195605701,3.16992500144231,4.95419631038687,0,0,0,0
"hsa-miR-323a-3p",1,1,0,1.58496250072116,6.56985560833095,7.8703647195834,4.8073549220576,7.24792751344359,5.75488750216347,4.32192809488736,0,0,0,0,1,0,0,0,6.8073549220576,6.64385618977472,6.14974711950468,5.78135971352466,5.4262647547021,7.59245703726808,0,0,0,0
"hsa-miR-323a-5p",0,0,0,0,0,2.58496250072116,2,2.8073549220576,0,0,0,0,0,0,0,0,0,0,1,3.16992500144231,2.58496250072116,1,2,3,0,0,0,0
"hsa-miR-323b-3p",0,0,1,3.58496250072116,4.70043971814109,7.85174904141606,6.59991284218713,7.5077946401987,6.33985000288462,5.61470984411521,0,0,0,0,0,0,0,1,6.83289001416474,7.33985000288462,6.06608919045777,5.97727992349992,5.90689059560852,8.2045711442492,0,2.58496250072116,0,0
"hsa-miR-323b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-324-3p",0,0,1,1,5.97727992349992,7.35755200461808,6.85798099512757,5.70043971814109,5.97727992349992,4.52356195605701,0,0,0,0,0,0,0,0,5.7279204545632,6.65821148275179,6.35755200461808,6.20945336562895,5,6.32192809488736,0,1,0,0
"hsa-miR-324-5p",1,0,0,0,4.90689059560852,5.70043971814109,4.58496250072116,4.39231742277876,4.39231742277876,3,0,0,0,0,0,0,0,0,3.58496250072116,5.04439411935845,5.70043971814109,3.4594316186373,3.16992500144231,4.24792751344359,0,0,0,0
"hsa-miR-325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-326",0,0,0,1,6.8073549220576,8.2045711442492,7.59991284218713,7.11894107272351,6.53915881110803,6.24792751344359,0,0,0,0,0,1,0,0,7.13955135239879,7.81378119121704,7.67948009950545,7,6.4262647547021,7.62935662007961,0,1,0,0
"hsa-miR-328-3p",1,2,0,2.8073549220576,7.45121111183233,8.51963625284321,8.59991284218713,7.22881869049588,7.63662462054365,7.24792751344359,1,0,0,0,1.58496250072116,4,0,3.4594316186373,8.2336196767597,7.76155123244448,8.65105169117893,7.76155123244448,6.24792751344359,7.55458885167764,1,3.4594316186373,0,0
"hsa-miR-328-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-329-1-3p",0,0,0,0,1.58496250072116,3.70043971814109,1,3.16992500144231,1,1,0,0,0,0,0,0,0,0,3.4594316186373,2.32192809488736,2.58496250072116,2.58496250072116,1.58496250072116,3.4594316186373,0,0,0,0
"hsa-miR-329-1-5p",0,0,0,0,1,3.16992500144231,1,2,2,0,0,0,0,0,0,0,0,0,2.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,0,2,0,0,0,0
"hsa-miR-329-2-3p",0,0,0,0,1.58496250072116,3.70043971814109,1,3.16992500144231,1,1,0,0,0,0,0,0,0,0,3.4594316186373,2.32192809488736,2.58496250072116,2.58496250072116,1.58496250072116,3.4594316186373,0,0,0,0
"hsa-miR-329-2-5p",0,0,0,0,1,3.16992500144231,1,2,2,0,0,0,0,0,0,0,0,0,2.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,0,2,0,0,0,0
"hsa-miR-330-3p",0,0,0,0,7.83920378809694,8.29462074889163,8.14465824283188,7.01122725542325,7.49984588708321,6.12928301694497,0,0,0,0,0,0,0,0,7.02236781302845,7.82654848729092,7.63662462054365,7.01122725542325,5.90689059560852,7.33091687811462,0,1,0,0
"hsa-miR-330-5p",0,0,0,0,3.8073549220576,4,3.90689059560852,3.58496250072116,3.32192809488736,2.32192809488736,0,0,0,0,1,0,0,0,2,1.58496250072116,3.90689059560852,1.58496250072116,2.58496250072116,3.4594316186373,0,0,0,0
"hsa-miR-331-3p",1.58496250072116,0,0,0,4.39231742277876,5.35755200461808,6.10852445677817,5.12928301694497,4.58496250072116,4.24792751344359,0,0,0,0,0,0,0,1.58496250072116,4.08746284125034,5.52356195605701,6.56985560833095,4.64385618977472,3,5.75488750216347,1,1,0,0
"hsa-miR-331-5p",0,1,0,1.58496250072116,5.39231742277876,5.90689059560852,5.90689059560852,5.04439411935845,5.8073549220576,4.4594316186373,0,0,0,0,0,0,0,0,5.16992500144231,4.95419631038687,5.6724253419715,5.20945336562895,4.75488750216347,5.08746284125034,0,0,0,0
"hsa-miR-335-3p",1,2.8073549220576,1,2.32192809488736,6.95419631038687,7.4093909361377,6.4594316186373,5.75488750216347,7.16992500144231,4.08746284125034,0,0,0,0,0,2,0,2.8073549220576,6.4093909361377,7.14974711950468,7.36632221424582,5.58496250072116,5.61470984411521,6.94251450533924,1,1.58496250072116,0,0
"hsa-miR-335-5p",1,3.16992500144231,2.8073549220576,4.32192809488736,10.8872206154684,10.9794251953315,10.3442959079158,9.70043971814109,10.3869402453243,8.04439411935845,1,0,0,0,1.58496250072116,2.58496250072116,0,2.8073549220576,9.87805091272854,10.4072677642447,10.0741414627525,9.76487159073609,9.29001884693262,9.70043971814109,1,4.24792751344359,0,0
"hsa-miR-337-3p",0,1,0,0,2.32192809488736,4.52356195605701,2.58496250072116,4.08746284125034,1,2,1,0,0,0,0,0,0,0,3.32192809488736,4.39231742277876,3.70043971814109,2.58496250072116,1.58496250072116,3.90689059560852,0,0,0,0
"hsa-miR-337-5p",0,0,0,0,1.58496250072116,5,2,2.8073549220576,2.32192809488736,1,1,0,0,0,1,0,0,0,3.70043971814109,3.70043971814109,2,3,3.32192809488736,4.08746284125034,0,0,0,0
"hsa-miR-338-3p",2.32192809488736,1,0,0,6.58496250072116,6.64385618977472,6.7279204545632,6.02236781302845,6.89481776330794,3.8073549220576,0,0,0,0,1,1.58496250072116,0,2,5.55458885167764,5.85798099512757,6.70043971814109,5.6724253419715,5.20945336562895,5.8073549220576,0,0,0,0
"hsa-miR-338-5p",0,0,0,0,6.28540221886225,7.05528243550119,5.55458885167764,5.12928301694497,5.75488750216347,2.58496250072116,0,0,0,0,1,0,0,0,5,5.39231742277876,6.39231742277876,4.75488750216347,5.4262647547021,4.75488750216347,1,0,0,0
"hsa-miR-339-3p",2.32192809488736,0,0,2.58496250072116,9.45327063401062,10.3151495622563,9.72280753116955,8.92777796208234,9.51569983828404,8.27612440527424,1,0,0,0,2,2,0,3,9.44086916761087,9.83289001416474,9.92332748541919,8.66888498426625,8.70390357344466,9.76652890859886,0,2.32192809488736,0,0
"hsa-miR-339-5p",1,0,1,1,5.6724253419715,6.8703647195834,6.4594316186373,5.35755200461808,5.16992500144231,4.90689059560852,0,0,0,0,0,1,0,2,5.78135971352466,6.65821148275179,7.23840473932508,5.8073549220576,5.16992500144231,6.83289001416474,0,1,0,0
"hsa-miR-33a-3p",0,0,0,0,3.58496250072116,3.16992500144231,2.58496250072116,3,3.16992500144231,1,0,0,0,0,0,0,0,0,1,3.16992500144231,3.8073549220576,1,1,1,0,0,0,0
"hsa-miR-33a-5p",0,0,0,0,6.55458885167764,7.05528243550119,7.09803208296053,6.20945336562895,6.61470984411521,4.24792751344359,0,0,0,0,0,1,0,1,5.93073733756289,6.85798099512757,6.79441586635011,6.22881869049588,5.49185309632967,6.8073549220576,0,0,0,0
"hsa-miR-33b-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-33b-5p",0,0,0,0,5.4594316186373,5.93073733756289,5.24792751344359,4.58496250072116,5.39231742277876,4.39231742277876,0,0,0,0,0,0,0,1,4.58496250072116,5.04439411935845,5.7279204545632,4.8073549220576,4.32192809488736,5.61470984411521,0,0,0,0
"hsa-miR-340-3p",0,0,0,0,2.8073549220576,2.8073549220576,3.4594316186373,3.16992500144231,2.32192809488736,1.58496250072116,0,0,0,0,2,0,0,2,2.8073549220576,1.58496250072116,3.58496250072116,2.8073549220576,2,1.58496250072116,1,0,0,0
"hsa-miR-340-5p",2,2.58496250072116,2,4.32192809488736,11.4115109880121,11.9943534368589,11.5304063370991,11.2443638351205,11.1143930548673,9.31061278165953,2,0,0,0,1,3,0,2.32192809488736,10.6715410667119,11.3174126137649,11.4351493383669,10.7021726853655,10.5698556083309,11.0056245491939,2.32192809488736,2.8073549220576,0,0
"hsa-miR-342-3p",1.58496250072116,0,0,1.58496250072116,9.98726401207254,10.2021238238305,8.56605403817109,8.72451385311995,9.96000193206808,6.79441586635011,0,0,0,0,2.8073549220576,1,0,1,8.66888498426625,8.51175265376738,8.18487534290828,6.61470984411521,8.95419631038687,7.28540221886225,1.58496250072116,2,0,1
"hsa-miR-342-5p",1,1.58496250072116,0,1,9.29691620687929,9.1873520732005,7.20945336562895,8.27146302790437,9.25266543245025,5.6724253419715,0,0,0,0,0,1,0,2.58496250072116,7.69348695749933,7.05528243550119,7.2667865406949,5.85798099512757,7.65821148275179,5.93073733756289,1,0,0,0
"hsa-miR-345-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-345-5p",1.58496250072116,1.58496250072116,1,2.8073549220576,8.7279204545632,9.36413465500805,9.91288933622996,8.29462074889163,8.92481250360578,8.12412131182919,1.58496250072116,0,0,0,2,3,0,3,7.74819284958946,8.73809225962049,8.83289001416474,8.2807707701306,7.876516946565,9.10590850857116,1.58496250072116,2,0,1
"hsa-miR-346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34a-5p",2.58496250072116,1,0,1,3.32192809488736,3.16992500144231,3.4594316186373,3.16992500144231,2.8073549220576,1,1.58496250072116,0,0,0,0,1,0,2,1.58496250072116,3,3.4594316186373,3.32192809488736,1,1.58496250072116,0,0,0,0
"hsa-miR-34b-3p",1.58496250072116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34b-5p",2.32192809488736,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"hsa-miR-34c-3p",1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34c-5p",5.20945336562895,0,0,2,2.8073549220576,1.58496250072116,1.58496250072116,2.58496250072116,1.58496250072116,1,3.16992500144231,0,0,0,0,0,0,0,0,1,2,1.58496250072116,2.58496250072116,0,0,2.58496250072116,0,0
"hsa-miR-3529-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3529-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3591-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3591-5p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3605-3p",0,1,0,1,1,1.58496250072116,2.8073549220576,0,2.58496250072116,1.58496250072116,0,0,0,0,0,0,0,1,2.58496250072116,2.32192809488736,3.8073549220576,3.58496250072116,0,2.32192809488736,1,0,0,0
"hsa-miR-3605-5p",0,0,0,0,5.12928301694497,5.4262647547021,5.78135971352466,4.32192809488736,5.04439411935845,3.4594316186373,0,0,0,0,0,0,0,1,5.04439411935845,5.16992500144231,5.4262647547021,3.58496250072116,4.8073549220576,4.08746284125034,0,2.32192809488736,0,0
"hsa-miR-3606-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3606-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3607-3p",1,0,0,0,1,1.58496250072116,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3607-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3609",0,0,0,0,0,1,0,2.58496250072116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.58496250072116,1,0,0,0,0
"hsa-miR-361-3p",1,1.58496250072116,1.58496250072116,1.58496250072116,8.15987133677839,8.97727992349992,8.30833903013941,7.83920378809694,8.29462074889163,5.97727992349992,1.58496250072116,0,0,0,1.58496250072116,2.32192809488736,0,1.58496250072116,7.62205181945638,7.49185309632967,8.55458885167764,7.10852445677817,6.58496250072116,7.70735913208088,2,1.58496250072116,0,0
"hsa-miR-361-5p",0,1.58496250072116,1.58496250072116,2.58496250072116,8.63299519714296,9.32192809488736,8.77478705960117,8.0389189892923,8.61102479730735,6.59991284218713,0,0,0,0,0,1,0,2,8.07146236255662,8.5352753766208,8.92481250360578,7.58496250072116,7.3037807481771,8.33091687811462,0,2.32192809488736,0,0
"hsa-miR-3610",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3611",0,0,0,0,1.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1,1,0,1,0,0,0,0
"hsa-miR-3612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3613-3p",0,0,0,0,0,2.8073549220576,1,2.8073549220576,2,0,1,0,0,0,0,0,0,0,0,0,2.32192809488736,0,3.8073549220576,1,0,0,0,0
"hsa-miR-3613-5p",0,0,0,0,4.8073549220576,5.55458885167764,4.8073549220576,5,5.49185309632967,2,0,0,0,0,0,0,0,1,4.16992500144231,4.16992500144231,5.24792751344359,3.32192809488736,5.16992500144231,2.8073549220576,0,0,0,0
