"","GSM4292511","GSM4292512","GSM4292513","GSM4292514","GSM4292515","GSM4292516","GSM4292517","GSM4292518","GSM4292519","GSM4292520","GSM4292521","GSM4292522","GSM4292523","GSM4292524","GSM4292525","GSM4292526","GSM4292527","GSM4292528","GSM4292529","GSM4292530","GSM4292531","GSM4292532","GSM4292533","GSM4292534","GSM4292535","GSM4292536","GSM4292537","GSM4292538","GSM4292539"
"hsa-miR-421",3.16992500144231,5,2.58496250072116,4.24792751344359,4.90689059560852,3.90689059560852,0,1,0,2.32192809488736,1.58496250072116,3.4594316186373,0,1,0,0,1,4.08746284125034,5.39231742277876,3.32192809488736,2.32192809488736,3.32192809488736,1,0,2.32192809488736,1,1.58496250072116,2.32192809488736,1
"hsa-miR-422a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-423-3p",10.6474584264549,9.43045255166553,10.6750749203854,11.0640690803855,11.5028318040667,11.1755495506362,8.82972273508606,7.3037807481771,9.56224242422107,9.80896417491926,10.1137421660492,10.2324209271761,7.57742882803575,8.7176764230664,9.06877827798541,10.319672120947,6.39231742277876,11.6675551070411,11.6577650352654,10.3309168781146,10.4918530963297,10.8626373575588,10.2179576978641,10.3309168781146,10.6402449362223,10.4787696194758,9.7279204545632,9.33315535031062,8.73470962022584
"hsa-miR-423-5p",12.2276159434142,9.93221475196838,12.0983611273321,13.428752724983,14.1521263653425,13.5102696708982,13.8595347863827,11.9872640120725,13.4212759052906,13.5708044377245,13.677719641641,14.2817127372433,12.0206327616577,12.9781741744682,13.7176764230664,13.7778717198332,9.71424551766612,14.0354005331168,13.9112983519492,12.4742129371939,15.3699721474912,10.3564519702218,14.2315962086685,15.0052736565639,15.17449661661,14.4403501192006,13.3931222735895,13.0313565962557,13.0741414627525
"hsa-miR-424-3p",2.8073549220576,2,2.58496250072116,3.16992500144231,3.16992500144231,3.32192809488736,1,0,1,0,2.32192809488736,1.58496250072116,0,1,1,1.58496250072116,0,3,3.16992500144231,2.32192809488736,1,1,1.58496250072116,3,2.58496250072116,0,0,2,1.58496250072116
"hsa-miR-424-5p",2.58496250072116,2.32192809488736,2,1.58496250072116,3.4594316186373,2,1,0,0,0,1.58496250072116,0,1,0,0,0,0,2.8073549220576,3.16992500144231,2,0,0,0,0,0,0,0,0,0
"hsa-miR-425-3p",5.32192809488736,7.10852445677817,5.61470984411521,5.35755200461808,6.84549005094437,6.02236781302845,2,1.58496250072116,2,2.58496250072116,2.58496250072116,4.39231742277876,1.58496250072116,3,0,3.16992500144231,0,6.14974711950468,6.59991284218713,4.75488750216347,5.85798099512757,5.4262647547021,4,4.85798099512757,4.95419631038687,3.70043971814109,2,3,2.8073549220576
"hsa-miR-425-5p",5.6724253419715,6.12928301694497,6.16992500144231,7.12928301694497,7.86418614465428,7.12928301694497,3,3.58496250072116,4.4594316186373,4.70043971814109,3.8073549220576,4.90689059560852,3.32192809488736,4,3.58496250072116,5.16992500144231,1.58496250072116,7.48381577726426,7.56985560833095,6.18982455888002,6.14974711950468,5.93073733756289,4.75488750216347,6.10852445677817,6.04439411935845,4.8073549220576,4.39231742277876,4.24792751344359,4.4594316186373
"hsa-miR-4286",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-429",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4306",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"hsa-miR-431-3p",3.32192809488736,4.8073549220576,2.8073549220576,3.32192809488736,3.8073549220576,3.8073549220576,0,0,0,2,1,2.8073549220576,0,1.58496250072116,0,2,0,3.4594316186373,4.52356195605701,2.32192809488736,2.58496250072116,3.16992500144231,2,1,2,2.58496250072116,2.32192809488736,2.32192809488736,2.32192809488736
"hsa-miR-431-5p",0,3,2,0,1.58496250072116,2,1.58496250072116,0,0,0,0,1,0,1,1.58496250072116,1.58496250072116,0,1.58496250072116,1,1.58496250072116,0,0,0,2.32192809488736,0,1.58496250072116,0,0,0
"hsa-miR-432-3p",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-432-5p",7.75488750216347,9.8376279331714,8.07681559705083,8.84549005094438,9.23840473932508,8.8703647195834,8.33539035469392,7.40087943628218,7.93073733756289,8.12928301694497,8.16490692667569,9.19721669311005,7.31288295528436,8.88569637333939,8.43045255166553,7.94251450533924,4.39231742277876,9.05256805080415,9.7176764230664,8.36194377373524,10.8672787397097,8.5274770060604,9.68650052718322,9.28771237954945,9.36632221424582,9.52943055414615,8.39660478118186,8.08214904135387,8.67948009950545
"hsa-miR-4324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-4326",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.58496250072116,0,1,1,0,0,0,0,0,1,0,1.58496250072116,0,0
"hsa-miR-433-3p",12.0505289055306,10.7082217300384,11.9046346216682,12.1649069266757,12.794009645021,12.3426302986784,8.28540221886225,7.44294349584873,10.1254134704833,10.5727002264873,10.8431359111114,11.5008418795569,8.11374216604919,9.27146302790437,8.90086680798075,11.0244471240406,7.22881869049588,12.6941402040764,12.7925869689479,11.5147140541385,10.1786648510065,11.4199601778479,10.6137894644726,10.311748315005,10.8209766926212,11.118292233027,11.0674343607565,10.429406741514,9.79441586635011
"hsa-miR-433-5p",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4429",4.32192809488736,2,4.39231742277876,4.16992500144231,5.12928301694497,4.95419631038687,0,2,3.16992500144231,3.58496250072116,3.58496250072116,4.32192809488736,1.58496250072116,2.58496250072116,1,4,1,4.4594316186373,4.39231742277876,2,4.39231742277876,3.8073549220576,3.58496250072116,3.70043971814109,3.8073549220576,2.58496250072116,3.32192809488736,3.70043971814109,2.58496250072116
"hsa-miR-4433a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-4433b-3p",3.16992500144231,1,1.58496250072116,3.70043971814109,4.16992500144231,2,6.52356195605701,2.32192809488736,3.4594316186373,4,4.08746284125034,4.39231742277876,2.8073549220576,2.58496250072116,5.7279204545632,3.8073549220576,1,1,2,0,2,1,3,3.8073549220576,4.16992500144231,4.58496250072116,3.32192809488736,2.32192809488736,4.32192809488736
"hsa-miR-4433b-5p",1,3.32192809488736,2,2,3.58496250072116,1,1,0,1,1.58496250072116,1,1,1,1,0,0,0,1.58496250072116,3.32192809488736,1.58496250072116,1,1.58496250072116,1,2,1.58496250072116,2.58496250072116,1,1.58496250072116,0
"hsa-miR-4435",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4444",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4446-3p",0,0,1,1.58496250072116,1.58496250072116,0,1.58496250072116,0,1.58496250072116,1,0,0,0,0,1.58496250072116,3.4594316186373,0,1,1,0,0,0,1.58496250072116,0,0,1.58496250072116,1,1,0
"hsa-miR-4448",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-4470",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4474-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-448",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
"hsa-miR-4489",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-449a",2,1.58496250072116,1,1.58496250072116,0,1,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2.58496250072116,1,0,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-449b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-4504",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-450a-1-3p",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-450a-5p",2,3.58496250072116,2,3.16992500144231,3.90689059560852,3.8073549220576,0,1,0,2,1,2.32192809488736,0,0,1,1.58496250072116,0,3.16992500144231,4.70043971814109,2,2.58496250072116,2.8073549220576,0,1,0,0,2,1.58496250072116,0
"hsa-miR-450b-5p",1.58496250072116,2.58496250072116,2.32192809488736,2.8073549220576,3.4594316186373,4,2.32192809488736,2.8073549220576,1,0,2,2.32192809488736,1.58496250072116,3,1.58496250072116,1.58496250072116,0,3.16992500144231,4,2.8073549220576,4.4594316186373,2.32192809488736,2.58496250072116,1,2,1.58496250072116,2.58496250072116,2.32192809488736,2
"hsa-miR-4510",0,1,0,0,1,0,1.58496250072116,0,1,1,0,0,0,0,0,0,0,1,1.58496250072116,0,2.32192809488736,0,0,1.58496250072116,1,1,1,1,0
"hsa-miR-451a",7.24792751344359,11.6465587101545,8.17492568250068,10.1472049249422,12.7334390828994,10.2877123795494,4.16992500144231,4.8073549220576,5,6.06608919045777,6.65821148275179,8.0389189892923,5.75488750216347,8.17990909001493,3.58496250072116,6.55458885167764,2.32192809488736,10.9657842846621,9.54303182025524,7.93073733756289,7.37503943134692,7.33985000288462,4.95419631038687,10.4817994316658,10.0794847838268,5.52356195605701,6.4262647547021,6.61470984411521,7.56985560833095
"hsa-miR-452-5p",0,0,0,2,2.8073549220576,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1.58496250072116,0,1,0,0,1,0,0
"hsa-miR-4526",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-454-3p",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-454-5p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-455-3p",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,1,0,0
"hsa-miR-455-5p",4.32192809488736,7.32192809488736,4.16992500144231,3.4594316186373,4.75488750216347,4.4594316186373,2,1,2.32192809488736,2.32192809488736,2.32192809488736,4.4594316186373,2.8073549220576,4.24792751344359,1.58496250072116,3.70043971814109,0,4.58496250072116,5.04439411935845,3.16992500144231,4.8073549220576,4,3.8073549220576,4.52356195605701,3.8073549220576,3,4.08746284125034,4.24792751344359,3.58496250072116
"hsa-miR-4637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-4639-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4646-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-4654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4655-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-4660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-4664-3p",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"hsa-miR-4665-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4668-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4669",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.58496250072116,0,0,0,0
"hsa-miR-4677-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4677-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-4685-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-4707-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-4709-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-4716-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4732-3p",0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,2,2,0,0,0,0
"hsa-miR-4732-5p",0,0,0,2,4.58496250072116,1,1,0,1,0,1,1.58496250072116,1,1,0,1,0,2.8073549220576,1.58496250072116,1,1,0,0,2.32192809488736,4.4594316186373,1,0,0,0
"hsa-miR-4738-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-4741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-4742-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4743-5p",0,0,0,0,0,0,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4746-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.58496250072116,2.8073549220576,0,0,0,1
"hsa-miR-4747-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-4747-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4750-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4753-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-4772-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4773",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4777-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-483-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-483-5p",1,0,0,2.58496250072116,3,2.32192809488736,2.58496250072116,0,2.32192809488736,2,1.58496250072116,3,1.58496250072116,3,1.58496250072116,2,0,1.58496250072116,2.8073549220576,0,3.16992500144231,0,1.58496250072116,1,2,1,2.32192809488736,2,2
"hsa-miR-484",7.98299357469431,7.24792751344359,7.96000193206808,9.51372759595244,10.6229669447905,9.62753388447279,5.64385618977472,4.85798099512757,6.5077946401987,6.68650052718322,6.90689059560852,7.33091687811462,5.08746284125034,6.62935662007961,5.7279204545632,7.08746284125034,3,10.0728025345442,9.76652890859886,8.60733031374961,7.01122725542325,8,7.2667865406949,7.91288933622996,8.51569983828404,7.12928301694497,6.82017896241519,6.55458885167764,7.21916852046216
"hsa-miR-485-3p",1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1.58496250072116,0,1,2,1.58496250072116,0,0,0,0,2,1,0,0,0
"hsa-miR-485-5p",0,0,0,1.58496250072116,0,0,0,0,2,2,1,0,0,0,3.32192809488736,3.4594316186373,1,0,1.58496250072116,0,0,0,2,0,2.8073549220576,3.16992500144231,1,0,1
"hsa-miR-486-3p",1,1,0,4.16992500144231,3.4594316186373,2.32192809488736,3.32192809488736,2,0,0,1.58496250072116,1,1,0,2.32192809488736,2,1,3,2.32192809488736,0,0,2,1,3.4594316186373,3.70043971814109,2,1.58496250072116,0,1
"hsa-miR-486-5p",8.17492568250068,9.13185696060879,8.95710204156229,12,14.2396731083306,11.8610869059954,10.0633950812885,7.4093909361377,11.0674343607565,8.82017896241519,9.4262647547021,9.85174904141606,8.20945336562895,9.37286506011259,9.18239435340453,9.10328780841202,4.39231742277876,13.6577650352654,11.0781508077346,10.0056245491939,10.9893944998447,7.88264304936184,9.14210705730255,14.4185773713859,14.6814580502103,10.1111356702347,7.45121111183233,7.62935662007961,8.7279204545632
"hsa-miR-487a-3p",0,3.4594316186373,0,1,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"hsa-miR-487a-5p",2.58496250072116,2.32192809488736,2.58496250072116,2.8073549220576,3,3.32192809488736,0,0,0,0,1,2.32192809488736,1.58496250072116,0,1,1,0,2.8073549220576,3.8073549220576,2.8073549220576,1.58496250072116,1,2.32192809488736,0,1,2.32192809488736,2,0,1.58496250072116
"hsa-miR-487b-3p",3.58496250072116,7.21916852046216,2.8073549220576,3.90689059560852,5.04439411935845,4.32192809488736,0,0,0,1,1,1.58496250072116,1,0,1,2.32192809488736,1,4.85798099512757,5.24792751344359,3.70043971814109,3.32192809488736,2.58496250072116,1.58496250072116,1,1,0,1,1,0
"hsa-miR-487b-5p",1,2.32192809488736,1,1.58496250072116,2,1,0,0,1,0,0,0,0,0,0,0,0,2.58496250072116,2.58496250072116,2.58496250072116,0,1,0,0,2.32192809488736,2.58496250072116,1,1,0
"hsa-miR-489-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-490-3p",2.58496250072116,6.37503943134692,2.8073549220576,3.16992500144231,3.32192809488736,2.32192809488736,0,1,1.58496250072116,1.58496250072116,0,2.32192809488736,0,1,0,1.58496250072116,0,2,3.16992500144231,2.8073549220576,1,3.16992500144231,2,2,2.58496250072116,1.58496250072116,2,0,0
"hsa-miR-490-5p",4,4.58496250072116,4.39231742277876,4.24792751344359,5,4.95419631038687,1,0,2,2.32192809488736,3.4594316186373,3.90689059560852,0,2.32192809488736,0,2,1,4.32192809488736,5.04439411935845,3.32192809488736,3.32192809488736,5.39231742277876,2,2.58496250072116,2,2.32192809488736,3.70043971814109,3,2
"hsa-miR-491-5p",1,0,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-493-3p",0,1,0,1.58496250072116,0,1,0,0,0,1.58496250072116,0,0,0,0,2.58496250072116,3.16992500144231,0,1,2.58496250072116,1,0,1,0,0,1,0,0,0,0
"hsa-miR-493-5p",1.58496250072116,0,0,0,2.58496250072116,1,1.58496250072116,0,0,0,0,0,0,1.58496250072116,3.32192809488736,3.16992500144231,1,1.58496250072116,3,0,0,0,0,0,2,1.58496250072116,0,0,2
"hsa-miR-494-3p",0,1,0,0,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,1,1,0,1,1.58496250072116,1,0,0,0,0,0,0,0,0,0
"hsa-miR-495-3p",6.71424551766612,9.62570884306447,6.56985560833095,6.6724253419715,7.48381577726426,7.10852445677817,3.32192809488736,4.70043971814109,4.32192809488736,4.90689059560852,4.39231742277876,6.20945336562895,5.20945336562895,6.6724253419715,4.52356195605701,5.52356195605701,2.32192809488736,7.35755200461808,7.83289001416474,6.6724253419715,5.4262647547021,6.44294349584873,6.4262647547021,6.22881869049588,5.78135971352466,5.4262647547021,5.90689059560852,6.04439411935845,6.14974711950468
"hsa-miR-495-5p",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-496",1,1,1.58496250072116,1,1.58496250072116,3.4594316186373,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116,3.70043971814109,1,0,1,1,0,0,0,0,0,0
"hsa-miR-497-3p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-497-5p",1.58496250072116,2.32192809488736,2,3,1.58496250072116,3.4594316186373,0,0,0,0,0,0,0,0,0,1.58496250072116,0,3.4594316186373,3.58496250072116,2.32192809488736,1,1.58496250072116,0,0,0,0,2,1.58496250072116,0
"hsa-miR-499a-5p",5.16992500144231,4.4594316186373,5.04439411935845,4.70043971814109,6.16992500144231,6.16992500144231,0,0,0,2.8073549220576,2.32192809488736,3.70043971814109,1.58496250072116,2.58496250072116,0,2.58496250072116,1.58496250072116,5.78135971352466,6.2667865406949,4.90689059560852,3.16992500144231,3.90689059560852,1,2.32192809488736,1.58496250072116,1,3.70043971814109,2,2
"hsa-miR-5001-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5006-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-5009-5p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-500a",0,1,1,3.32192809488736,2,0,0,0,0,1,0,1.58496250072116,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
"hsa-miR-500a-3p",5.85798099512757,5.8073549220576,6.12928301694497,6.4594316186373,7.19967234483636,6.64385618977472,2.58496250072116,1,2.32192809488736,4.08746284125034,4,5.4262647547021,2,3,1.58496250072116,3.90689059560852,0,6.88264304936184,7.22881869049588,5.49185309632967,6.12928301694497,5.61470984411521,3.90689059560852,4.52356195605701,4.24792751344359,3.70043971814109,4.39231742277876,4,2.8073549220576
"hsa-miR-500a-5p",0,0,1,1.58496250072116,1.58496250072116,2,0,0,0,2,1.58496250072116,1,1.58496250072116,1,0,1,0,2,0,1.58496250072116,1,0,1.58496250072116,0,1,0,0,0,1.58496250072116
"hsa-miR-500b-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"hsa-miR-501-3p",6.64385618977472,6.16992500144231,6.82017896241519,7.75488750216347,8.48784003382305,7.72109918870718,5.24792751344359,3.90689059560852,5.55458885167764,6.83289001416474,7.08746284125034,7.39231742277876,4.08746284125034,5.24792751344359,4.39231742277876,6.93073733756289,3.32192809488736,7.85174904141606,7.53915881110803,6.59991284218713,6.59991284218713,6.44294349584873,6.53915881110803,6.74146698640115,7.05528243550119,6.6724253419715,6.18982455888002,6.4093909361377,5.70043971814109
"hsa-miR-501-5p",2.8073549220576,0,2.58496250072116,4.64385618977472,4.32192809488736,4,0,0,1,1.58496250072116,1,1.58496250072116,1,0,0,0,1.58496250072116,4.70043971814109,4.24792751344359,3,0,2,1,1,1.58496250072116,0,1.58496250072116,0,0
"hsa-miR-5010-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-502-3p",6.04439411935845,6.5077946401987,6.68650052718322,6.84549005094437,7.57742882803575,7.10852445677817,2.58496250072116,1.58496250072116,2.32192809488736,4.32192809488736,4,5.70043971814109,1.58496250072116,3.32192809488736,1,3.8073549220576,0,7.04439411935845,7.53915881110803,5.97727992349992,6.24792751344359,5.93073733756289,4.16992500144231,4.70043971814109,4.52356195605701,3.58496250072116,4.24792751344359,3.90689059560852,3.4594316186373
"hsa-miR-503-5p",1.58496250072116,1.58496250072116,1,2.32192809488736,3.4594316186373,0,0,0,0,0,1,2,0,0,0,0,0,1.58496250072116,2,1,2,2,0,2.58496250072116,1,0,0,0,0
"hsa-miR-504-3p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-505-3p",0,4.24792751344359,2.32192809488736,0,3.4594316186373,1.58496250072116,0,1,0,0,1.58496250072116,1,1,1,0,1,0,4,3.4594316186373,1,1,2,1.58496250072116,1.58496250072116,1,0,0,1.58496250072116,1.58496250072116
"hsa-miR-505-5p",1.58496250072116,0,0,2.32192809488736,2,3.70043971814109,1,0,1,1.58496250072116,0,2,1,1,1,0,0,3.8073549220576,4.32192809488736,2,1,1,2.58496250072116,3,2.32192809488736,2,1.58496250072116,1,1
"hsa-miR-506-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-510-3p",3.58496250072116,3.32192809488736,4.24792751344359,4,4.75488750216347,4.4594316186373,3.32192809488736,2,3.32192809488736,3.8073549220576,4,5.4262647547021,2,3,3.90689059560852,4.4594316186373,0,4.32192809488736,4.52356195605701,3.32192809488736,5.55458885167764,3.4594316186373,3.32192809488736,3.70043971814109,3.16992500144231,3.32192809488736,3.16992500144231,4,3.16992500144231
"hsa-miR-511-5p",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.58496250072116,0,0
"hsa-miR-514b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-516a-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-516b-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.58496250072116,0,1,0,0,0,1,0,0,0,0
"hsa-miR-5187-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
